mjd,filter,flux,sigflux
59120.362916700076,ZTF_g,6.6529557287989505,9.044737571619768
59120.44010420004,ZTF_g,10.171061285654666,5.16941813269456
59121.363067099825,ZTF_g,-4.440034632693227,8.356202976725843
59121.36353009986,ZTF_g,6.662218247786458,8.355245404530072
59121.36540509993,ZTF_g,19.26715591900297,11.749634617012381
59122.36153940018,ZTF_g,16.796830637149846,10.53084793497329
59122.3620023001,ZTF_g,15.774267869863857,9.583015829809822
59122.36247690022,ZTF_g,23.523082131113608,14.471531214024543
59123.3547685002,ZTF_r,28.097607950875172,26.756246963056604
59123.39950230019,ZTF_g,-3.0746443781267705,19.079117729588212
59124.352661999874,ZTF_r,26.4894197908456,27.480082620586995
59125.39700229978,ZTF_g,17.13332698336959,17.58717252600141
59125.46453699982,ZTF_r,14.046974324389472,22.840866257567903
59128.35321759991,ZTF_g,25.612868251564937,19.66811504058788
59128.35369209992,ZTF_g,22.472650514781687,22.171949157649557
59128.40879630018,ZTF_r,19.4093281116108,29.52738897123232
59128.43112270022,ZTF_g,15.01977182052074,34.18158563982068
59129.382083300035,ZTF_g,13.519729132236344,6.125621417388853
59129.38255790016,ZTF_g,10.306999937174721,6.430323397264834
59130.39357639989,ZTF_g,9.702106018931598,5.183018758141525
59130.39403939992,ZTF_g,14.92238266028569,5.206083096868378
59130.40475689992,ZTF_g,17.29068930492209,7.447410739779563
59130.42807869986,ZTF_r,26.11083906777865,9.48292086556409
59131.369085600134,ZTF_g,16.22797956202793,6.282539377047561
59131.36954860017,ZTF_g,7.432695932704208,6.957363634859783
59134.43609949993,ZTF_r,32.34715987408295,12.158778959968966
59135.30203700019,ZTF_g,23.72426094610859,3.422695731912877
59135.30250000022,ZTF_g,20.5550735883795,3.2729645472926814
59136.35296300007,ZTF_g,11.905531400542012,3.190272850762236
59136.353425899986,ZTF_g,11.54439115590215,2.8443926985368932
59136.40608800016,ZTF_g,7.559729902983625,4.0853329621379695
59138.33715280006,ZTF_r,31.714647280720875,9.993725159647296
59140.36550930003,ZTF_r,26.553786101972545,8.442446834179249
59140.412685200106,ZTF_g,15.804937437385664,5.018942321643618
59142.36221060017,ZTF_r,53.34396740983541,8.778233131789891
59142.40739580011,ZTF_g,35.63735376183432,4.544339297616219
59143.33659720002,ZTF_r,34.96485537018008,7.995253994816134
59143.39611109998,ZTF_g,24.707613918140176,4.259327732438216
59144.37701389985,ZTF_g,17.187017787326766,4.932475307873565
59144.395960600115,ZTF_g,22.786093973355708,3.7536036843237817
59144.39931710018,ZTF_r,30.38213526559426,7.697398547392905
59144.40119209979,ZTF_r,19.579425877470207,7.132414522465483
59145.34116900014,ZTF_r,31.81031897899825,7.2242233651704
59146.396261599846,ZTF_r,112.57947392601487,104.98938226046718
59149.35001160018,ZTF_r,23.674363794973804,14.144466053700048
59149.41575230006,ZTF_g,12.618925956906448,9.214437973948804
59150.30046299985,ZTF_r,23.544209211875003,15.076909978732198
59150.301388899796,ZTF_r,16.169494300740357,15.916559362690442
59150.37944439985,ZTF_g,0.7952203654388196,11.0548222692889
59150.380381899886,ZTF_g,8.730287971511059,10.489201620356194
59151.31907409988,ZTF_g,12.626405725615639,14.218468871262434
59151.37414349988,ZTF_r,-0.7971867881160601,20.75848134152541
59151.375104200095,ZTF_r,12.278348691490212,22.0974831703673
59151.37853009999,ZTF_g,5.200093800766919,15.243894428125936
59152.33733800007,ZTF_g,3.346157772424767,16.376724704403948
59152.38983799983,ZTF_r,13.984262674385269,20.192363814425228
59155.27968750009,ZTF_r,13.402990678351554,20.531455117444747
59155.28390049981,ZTF_r,6.8234961290837814,20.18138782258276
59155.360393499956,ZTF_g,-0.6384906641723126,14.356936765202331
59155.361319399904,ZTF_g,-13.990368373898994,13.234490157126297
59156.39865740016,ZTF_g,-5.801409325751401,12.737097019238433
59157.369884300046,ZTF_g,9.75158666849264,12.461373007403997
59157.37082180008,ZTF_g,20.58410677461103,11.997263250462876
59157.42224540003,ZTF_r,10.397859325043276,20.331476386920052
59157.423182900064,ZTF_r,10.885816635106588,20.90621617576129
59158.31912040012,ZTF_g,4.319683429240696,10.701596498946307
59158.32004630007,ZTF_g,-2.483595017159424,11.977322932906501
59158.35063660005,ZTF_r,26.992525472681056,17.910164460382074
59158.35344910016,ZTF_r,5.255233878988644,16.47817005980702
59164.31829860015,ZTF_r,15.035831488875488,11.84042445965661
59164.339884299785,ZTF_g,6.828514806960297,5.080046262051767
59165.29915509978,ZTF_g,0.5266471318461209,3.7167692347281824
59165.30009259982,ZTF_g,1.2950464877410701,4.0314845120021365
59165.35015049996,ZTF_r,11.76936872823122,7.894274447242255
59165.351087999996,ZTF_r,6.972903213038076,6.809186718796853
59166.30805560015,ZTF_r,14.74139534885501,8.08560511246186
59166.389652799815,ZTF_g,3.538945284361956,5.1371116582439535
59167.34281249996,ZTF_r,12.052794428352806,9.45089855779641
59167.345613399986,ZTF_r,15.259104791412424,9.177106485688109
59168.26706020022,ZTF_g,12.54291368925355,4.355469519150551
59168.27784720017,ZTF_r,26.11632930709584,9.677924953467835
59169.27598380018,ZTF_r,17.256335492049203,9.043686824923446
59169.27692130022,ZTF_r,12.133834006980312,8.383746655894386
59169.33136569988,ZTF_g,7.735533207004041,5.262201955208483
59169.33230319992,ZTF_g,7.746772411123569,5.174744770060827
59170.23903940013,ZTF_g,0.7660623459866847,4.3959656110795144
59170.272719900124,ZTF_r,13.593693677098251,8.31021928845045
59171.26040509995,ZTF_g,-4.327506614927278,4.299379895201585
59171.32968749991,ZTF_r,8.996964327492217,7.910776239550578
59174.33931710012,ZTF_r,17.1090450107172,17.432476328113346
59176.32861110009,ZTF_r,14.34096668477792,11.214041986515555
59176.346597199794,ZTF_g,5.244923659338913,4.714177779160359
59178.31869209977,ZTF_r,9.202229635827505,11.586923135363271
59183.23151620012,ZTF_g,55.90167791227692,30.98696802024155
59184.1255092998,ZTF_r,9.164077526052534,26.306770806234287
59184.16629630001,ZTF_g,9.002934154223752,16.56388568094246
59184.3000115999,ZTF_r,-6.463439385747794,20.044324219040526
59184.33539350005,ZTF_i,-15.453437197546842,12.31675411702203
59184.422824100126,ZTF_g,-15.540991812362785,24.606531229916534
59185.110682900064,ZTF_g,-5.991318475211514,16.117336165232665
59185.20630790014,ZTF_g,1.486330015832363,13.648465319005002
59185.227916699834,ZTF_r,3.6119014711295834,17.69515783381954
59185.254536999855,ZTF_r,3.9471454696501778,19.12075807827752
59185.36273150006,ZTF_r,6.822387081861999,18.626681937390426
59185.41986110015,ZTF_g,16.730143048998414,21.87069269562326
59187.14292819984,ZTF_g,-0.22481101184551242,7.653729703038796
59187.19318290008,ZTF_g,5.002337590863293,10.098004846667
59187.24616899993,ZTF_r,9.763031789460682,16.849062917163014
59187.24710649997,ZTF_r,12.542107588658471,16.884729493860323
59187.275023099966,ZTF_i,-19.871497595406193,12.423221345568242
59188.27019680012,ZTF_r,5.643300668269276,13.402563913709798
59188.32490740018,ZTF_r,1.5768602098720224,12.711078931648188
59188.405219899956,ZTF_g,-6.501925456189057,12.627167198162129
59189.219768499956,ZTF_r,6.51903332194837,9.37516372294266
59189.23746530013,ZTF_r,4.609302994762076,8.0910956017493
59189.255868100096,ZTF_r,1.4853373454649825,7.881413359861286
59189.3837036998,ZTF_g,-0.4474745825402481,10.28662266437025
59190.173946800176,ZTF_r,-1.2497744588947153,8.847442477989526
59190.193669000175,ZTF_r,5.321382783079879,8.460326070600935
59190.2529397998,ZTF_i,2.8744445023741454,10.433643128013266
59190.282048599795,ZTF_g,6.391107881845234,6.770963460588031
59190.32348380005,ZTF_g,92.1888822219902,68.07866952671596
59192.162187499925,ZTF_r,-10.330765359500448,20.452106984777608
59192.21302080015,ZTF_g,-16.78764041219071,8.04569363691351
59192.213958300184,ZTF_g,-6.838618107310133,8.208270343630225
59192.333171300124,ZTF_g,-57.41853147991844,116.8263878739973
59193.18978009978,ZTF_g,-0.00881562098381073,12.322365380314663
59193.212812500075,ZTF_r,11.452321130269407,10.842974129458598
59193.28464120021,ZTF_r,2.834688755890547,8.39468110922262
59193.31863430003,ZTF_g,-3.122587288147223,5.099476712631318
59194.16381940013,ZTF_r,-19.549956203669705,10.466130747867304
59194.21039350005,ZTF_g,-6.209599636857473,6.0680550518830705
59194.211331000086,ZTF_g,2.3594336201987716,5.1510524970419045
59194.252696800046,ZTF_r,7.357844930024604,11.525625446927096
59194.25363430008,ZTF_r,-5.668003043849937,9.865253516919525
59194.28390049981,ZTF_g,2.972294941880069,5.605798988698973
59195.22832180001,ZTF_r,5.959568639309531,10.753042691067982
59195.2464815001,ZTF_g,-1.0145157502095674,4.876268238165482
59195.2587036998,ZTF_r,-11.18818992882606,7.714732819253532
59195.28799769981,ZTF_g,-15.523697102735513,35.26854594569274
59197.2134953998,ZTF_r,-14.282450397918991,21.76758614857614
59198.151157400105,ZTF_g,-7.732305945945993,6.445088262496488
59198.15209490014,ZTF_g,-2.501742739097567,5.963166367550127
59198.189085599966,ZTF_g,-4.275379703103928,6.908965556943336
59198.2126042,ZTF_r,-0.5117123207072184,12.658915142735463
59198.21362269996,ZTF_r,20.237249641795025,12.709291758849119
59198.25444439985,ZTF_r,1.9179476157841173,10.946692922253906
59198.29836810008,ZTF_g,-1.235298542647039,6.897457332160419
59199.20870369999,ZTF_g,-1.7202286756850966,6.8686594746307135
59199.25195599999,ZTF_r,2.009537279481248,11.172048322519295
59199.32339120004,ZTF_g,3.3769504300254702,7.034284518040071
59199.36782409996,ZTF_r,-5.297008327114675,18.575021315724513
59200.12236109981,ZTF_r,-21.587900369562504,25.946734884005025
59200.17362269992,ZTF_g,-0.22751408489291425,5.298666048909214
59200.19004630018,ZTF_g,-12.007452946464083,8.385117366750869
59200.228993100114,ZTF_g,-3.325134569965577,4.753783992077797
59200.23746530013,ZTF_r,-10.537903154541773,8.512879997676349
59200.27070599981,ZTF_r,-10.281420539858146,9.523307768699322
59200.28354169987,ZTF_i,-4.7093546737108545,10.748310724453164
59202.23559030006,ZTF_g,-3.5894149505951103,5.965925006775248
59202.28942129994,ZTF_r,-4.364006006792612,14.519174036690835
59203.25258099986,ZTF_i,4.387915759439585,12.441839262443349
59204.20164350001,ZTF_r,-0.9067031073793665,10.76467850418529
59204.30284720007,ZTF_g,0.27558362513940865,6.023672894187496
59206.232430600096,ZTF_r,-31.169346546618378,94.45964760690794
59206.27636570018,ZTF_i,-7.404021412777244,69.86766487823861
59206.32894679997,ZTF_g,-38.153482235773645,100.13455164488373
59210.22864580015,ZTF_g,17.597842670884088,16.632025952369577
59210.27849540021,ZTF_r,7.061468994391471,22.968899354385684
59211.20688659977,ZTF_i,-5.443226744322341,12.930297049426478
59216.2122105998,ZTF_r,4.491584159534729,15.13703530393673
59216.345960599836,ZTF_g,0.6511532910072674,21.388746473306128
59217.30547450017,ZTF_i,-445.9306423023926,25.66614142422339
59218.17343749991,ZTF_r,12.867416683843881,11.493484203204511
59218.19167819992,ZTF_g,0.4459155621153859,4.588928466362412
59220.18476849981,ZTF_i,-19.233459999380024,6.435948394410395
59220.19048610004,ZTF_g,-4.271982529064329,5.169404084208347
59220.232222199906,ZTF_r,-8.714423498740885,10.367896892475873
59222.18424770003,ZTF_g,-18.356295420086656,9.813459860716772
59222.19085650006,ZTF_r,59.219363385430476,39.657483695617906
59223.227557899896,ZTF_i,-6.162064993562609,7.695616761529303
59224.2662037001,ZTF_r,1.4896166281152294,10.379272347839787
59226.15024309978,ZTF_r,-0.749240917474374,15.91117018771774
59227.237222199794,ZTF_i,-51.90345424318556,11.368295884889067
59228.31194439996,ZTF_g,-6.214882659679479,9.440499587389295
59230.127453700174,ZTF_r,9.478228617259301,10.241349931604354
59232.16524309991,ZTF_r,-3.0896324132985393,8.424645782420901
59243.22233799985,ZTF_g,14.203604517476096,21.04970267757506
59249.12355320016,ZTF_g,22.3700358375815,81.00265242397539
59249.174930599984,ZTF_r,23.203804766528197,49.88918965078018
59251.172847200185,ZTF_r,4.639865898423123,11.463121594492689
59253.145138899796,ZTF_i,-11.813454157830629,7.912994058115252
59253.150011599995,ZTF_r,6.969213630334572,8.8536331728991
59253.206736099906,ZTF_g,-2.8597354272400866,5.4696293000636915
59255.15357640013,ZTF_g,-0.5106706491028848,5.0341542170309275
59255.207395799924,ZTF_r,-396.9671291812994,171.6525121652958
59256.20195600018,ZTF_i,-13.595628837831063,8.18425762943124
59257.12962959986,ZTF_r,1.9860144625629306,10.129191666031613
59257.15166669991,ZTF_g,-4.766110920892552,5.009342262840635
59260.132141199894,ZTF_g,-13.135249359476976,8.484859795594918
59260.21563659981,ZTF_r,-1.8615085484049025,57.33798511164984
59265.15203699982,ZTF_g,-11.95292559501639,9.747982292133372
59266.17613429995,ZTF_i,17.607641004740366,14.844606307633912
59267.13457180001,ZTF_r,0.18388068159882207,15.106622788580884
59267.19420140004,ZTF_g,-20.234991383085493,16.449671038616707
59269.17798609985,ZTF_g,13.269912282866693,12.760840350818603
59270.17336810008,ZTF_i,-15.636029610358557,13.686219648574072
59271.155231500044,ZTF_r,8.479613948229204,20.502889634640635
59271.17349540023,ZTF_g,-17.636347736781005,17.919882316325644
59276.13747690013,ZTF_r,1.7643279050341862,12.953346565273453
59276.17243060004,ZTF_g,-0.38367823411979235,10.719491690279101
59292.13168979995,ZTF_r,4.0549152003280575,21.88225086849839
59292.13421300007,ZTF_r,-5.259750410824427,20.307344025846486
59292.13674770016,ZTF_r,-15.056366506836813,21.056229588618024
59292.139270800166,ZTF_r,1.0473236996727568,21.214041242015302
59292.14180559991,ZTF_r,-7.699229465980312,23.020653569996174
59293.13225689996,ZTF_r,3.656204033957908,21.463364019015945
59293.13478010008,ZTF_r,-4.817004805886584,22.834892878105272
59293.13731480017,ZTF_r,-24.60966128105602,22.46558286091574
59293.13983799983,ZTF_r,-15.273764172536913,25.94458511286485
59293.14237269992,ZTF_r,5.328532465799759,27.30036151548926
59294.13278939994,ZTF_r,-12.860628196669914,36.074155825236815
59294.13532410003,ZTF_r,-31.437691924326877,37.87422586356756
59294.137847200036,ZTF_r,-16.23673830982798,40.44825015124598
59424.46821760014,ZTF_i,12.919222175635772,14.02762543211821
59429.44482639991,ZTF_g,-1.3051885832268788,7.000504707840524
59434.44319440005,ZTF_g,-6.741326648794435,5.623973573491376
59434.46409719996,ZTF_r,-15.764424559644523,7.419173185456021
59436.44216440013,ZTF_g,-13.426899964823434,4.959778253948232
59439.45630790014,ZTF_g,-12.228203498049075,7.182127206384618
59439.46753469994,ZTF_r,-16.057719979659584,10.720934138186795
59442.44392360002,ZTF_r,-3.5733114620527364,8.808255081239448
59442.48148149997,ZTF_g,-10.848386704469437,5.14690494915219
59446.40082179988,ZTF_r,-5.7621243206386,21.609926708006846
59446.484375,ZTF_g,-3.9421930983841658,5.108224813255124
59450.39188659983,ZTF_r,4.956205280454078,53.00968178508243
59450.44172450015,ZTF_g,-29.953110566726686,25.616630338999155
59451.47482640017,ZTF_r,-11.929316808086666,16.64312654326367
59452.48901619995,ZTF_g,-31.602675774214454,12.553845551869562
59453.441145800054,ZTF_g,-5.162376311711735,10.243818180353776
59453.478993100114,ZTF_r,-3.3641005187822643,12.682088792918208
59456.44298609998,ZTF_r,-1.4924320922647047,12.543707389942561
59456.484143500216,ZTF_g,-12.793195877322338,8.44124329081919
59460.45628469996,ZTF_g,-9.697189523572977,4.57138557699875
59460.47488430003,ZTF_r,-27.673553197141604,8.566924369162834
59460.48298610002,ZTF_i,-11.294403954708207,7.35496209820997
59461.44482639991,ZTF_g,-12.209427183268614,4.251375723463041
59461.483622699976,ZTF_r,-15.198736285877771,6.554920939006784
59463.41319439979,ZTF_r,-20.269352856640346,8.069910571534763
59463.44363430003,ZTF_g,-11.929509312815448,5.194118013871687
59463.483067099936,ZTF_i,0.23959500135769515,7.145300340052647
59465.42053239979,ZTF_g,-3.994553116533288,5.07838097224648
59466.482997700106,ZTF_i,-6.602696641325862,6.936505665817752
59467.479062499944,ZTF_g,-6.119327302607529,4.3605007216740015
59467.482430600096,ZTF_r,-7.838171899850541,6.9890594350235835
59469.43151619984,ZTF_g,-7.006844538230677,4.186780207539556
59469.44059030013,ZTF_i,-19.08442203614029,7.205667599471143
59469.46263890015,ZTF_r,-8.583432270838317,7.238139793084549
59471.39496529987,ZTF_g,-16.964394212771687,6.8500277326467405
59471.443495399784,ZTF_r,-18.47123089943118,8.105940459268274
59472.46472219983,ZTF_i,-21.659095650373843,8.58927068368009
59474.439652800094,ZTF_g,-2.0390575225150482,3.589539701298981
59474.464548599906,ZTF_r,-14.66899449384566,5.982907200207087
59476.38362269988,ZTF_i,-13.743242423016572,13.142470999350579
59477.3388772998,ZTF_g,-1.4116428389503692,19.393197061178896
59477.40283560008,ZTF_r,-6.821824443897113,14.861865999750204
59477.403773100115,ZTF_r,-19.2857022275081,15.454634978956644
59478.44048610004,ZTF_g,-2.4902909940998064,15.120204245800332
59478.482847199775,ZTF_r,-1.5406989941167877,19.689958826080762
59479.32543980004,ZTF_i,-23.780187066648587,18.281601967877556
59479.34829859994,ZTF_g,-14.378260468862985,19.452059856566184
59479.34924770007,ZTF_g,5.132307236345695,21.050922445406794
59479.38062500022,ZTF_r,-14.284198918015441,22.951495555972137
59479.41908559995,ZTF_r,-2.426522138300824,19.690192371482947
59480.43663189979,ZTF_g,-8.095905325757698,18.681358566785477
59480.4556828998,ZTF_r,-13.864742162972119,24.428701011744106
59483.4328240999,ZTF_g,-11.47988737169619,14.209379060072132
59483.43376159994,ZTF_g,-3.1457872341521,14.842634551886201
59484.44180560019,ZTF_i,-10.766671364609207,9.991988232353282
59485.43233799981,ZTF_i,14.993088116068401,37.187516691281616
59485.441400500014,ZTF_r,19.1662895059296,59.07062148430444
59485.44234950002,ZTF_r,44.1982037370898,60.86165491593064
59487.31224540016,ZTF_i,-25.243444915906164,11.944291560841659
59487.36111109983,ZTF_r,-21.006043940560016,10.924265288511094
59488.39730319986,ZTF_g,-6.246893328112684,5.530099029877454
59488.39825229999,ZTF_g,-11.983041311224392,5.145232762813249
59488.43572920002,ZTF_r,-6.628373238335028,9.407826956073388
59488.43667820003,ZTF_r,-17.579962009939727,8.18091030984456
59489.3565508998,ZTF_g,-9.814194175152714,4.938980088329613
59489.420879600104,ZTF_r,-10.734615552438806,8.718353743154598
59491.3441319,ZTF_i,0.7128917191606137,14.94524439187346
59494.36490740022,ZTF_g,-12.675644533486489,17.31606961474727
59498.377488399856,ZTF_r,-15.93046593809603,8.443567403977479
59498.41837960016,ZTF_g,-5.469779852749735,5.127895218814186
59498.461631900165,ZTF_i,-15.605474438917039,8.018730293445303
59502.30765049998,ZTF_i,-0.7731453685088853,10.708276611907065
59503.35270830011,ZTF_g,-2.8013706715239017,9.673146810418961
59504.42421300011,ZTF_g,-11.635986474553404,7.176761235230968
59505.33592589991,ZTF_i,-6.946728640401412,14.278011016984284
59511.35999999987,ZTF_g,50.08084578242631,28.709307528764835
59511.42089120019,ZTF_i,6.661823863171159,17.171561878581343
59517.26761570014,ZTF_g,-3.0087854328811527,4.227267745466069
59517.33672450017,ZTF_r,-5.190556457521444,6.431461910487517
59520.334988399874,ZTF_i,3.558254210313676,7.177824821770984
59521.31681710016,ZTF_g,-1.3637277360826414,3.9385317753829705
59521.35856480012,ZTF_r,2.0577935294483765,6.687926789593149
59523.248692099936,ZTF_i,-7.621537997515875,7.522076535601897
59523.32957179984,ZTF_g,-4.112947766853173,3.894110368622589
59525.29958330002,ZTF_r,0.597186468838282,6.6024623489815895
59525.32379630022,ZTF_g,-5.926957101918781,3.588539006426816
59526.29631939996,ZTF_i,2.855360253588596,7.880187865372276
59527.30988429999,ZTF_g,-3.7211312763589803,23.984890342817266
59527.34255790012,ZTF_r,-3.064575404725304,6.6885161736602265
59529.293854199816,ZTF_i,6.151009771763199,12.823499999278365
59530.29484950006,ZTF_g,-3.0942587920838758,8.133993553240307
59532.27638889989,ZTF_g,2.845363101747704,9.167958654488208
59532.31560190022,ZTF_i,8.158744146378206,9.065943661310767
59537.27489579981,ZTF_g,-6.334791186110066,38.58949248028387
59537.35416670004,ZTF_r,2.8239724533157573,9.342278033041733
59540.36137730023,ZTF_g,9.31570953945244,12.936247341450278
59550.3201156999,ZTF_i,-4.509678202268747,6.532081813900463
59622.157326399814,ZTF_g,-6.423622348060211,12.626404100310022
59622.193101900164,ZTF_r,-11.471394692280354,21.25541029197629
59623.17460650019,ZTF_i,-8.994271178256685,9.723512225240835
59624.13083329983,ZTF_g,6.719468024716739,10.266450564397172
59627.134710600134,ZTF_r,-8.168047321776552,16.435643073408826
59627.1942592999,ZTF_g,6.357972285321871,20.2561022924406
59628.21496530017,ZTF_i,-4.829349194701316,19.931407928366202
59629.195462999865,ZTF_g,-12.986526007704274,20.060824696498212
59631.13375000004,ZTF_r,15.352655057754625,17.03171462152539
59640.1489467998,ZTF_g,5.962295346811791,9.085184625091653
59787.46937499987,ZTF_i,3.333065251886533,9.687867288452114
59798.43332180008,ZTF_g,-20.528130071978254,7.539587984596484
59801.43412039988,ZTF_g,-8.746759840759506,12.330911896317119
59801.50548609998,ZTF_r,-18.334950147634256,11.850313854978996
59805.41827550018,ZTF_g,-14.176661244235383,16.227609423295313
59805.47083330015,ZTF_r,-8.098865126852303,15.970140696872642
59808.45394679997,ZTF_r,-21.046561823871375,17.410885383986983
59808.48156249989,ZTF_g,-14.739913491729116,10.574143579713063
59809.44899309985,ZTF_i,-7.3733974821914705,13.822121941463138
59811.46538189985,ZTF_g,-7.8201870478593865,6.520930541664432
59811.48428239999,ZTF_r,-2.910773371736903,9.37604695865984
59812.44968750002,ZTF_i,-17.00628871232402,7.405070476167681
59814.4423727002,ZTF_g,-9.423555236545894,4.892843573597504
59814.463958300184,ZTF_r,3.1040456080362078,8.17012302087065
59816.452974500135,ZTF_g,-10.276995192211121,4.322262706613256
59818.45627309987,ZTF_r,-1.9574600233608694,7.616554228168108
59818.48421300016,ZTF_g,-4.851657529603523,4.587820613599552
59821.45101850014,ZTF_g,-5.4669229175279055,4.328485509335888
59821.48760419991,ZTF_r,0.4334992022840162,6.666570063466952
59824.43537040008,ZTF_g,-2.229363424411594,4.563451774209359
59824.455891199876,ZTF_i,-4.931619621526917,6.6839555386588465
59824.48415509984,ZTF_r,10.99069591969372,7.664081714456813
59826.44739580015,ZTF_r,16.815673427226766,15.213704667687626
59827.408067100216,ZTF_i,11.509554840729535,9.8443474890138
59829.47460650001,ZTF_r,-1.9499998989596308,7.236663324783608
59829.488865700085,ZTF_g,0.25393767263369976,4.661560728324458
59840.44729170017,ZTF_g,-13.68411456982775,5.356977868871655
59840.481932899915,ZTF_g,-7.448323208294395,5.532490158015583
59842.435682899784,ZTF_r,-7.289772591355834,9.378402735413918
59842.44581020018,ZTF_g,-3.966244548680864,6.049996145048599
59843.493437500205,ZTF_i,-23.873046166165057,8.207789331274594
59844.40282410011,ZTF_r,-8.86462513345143,8.997779455230017
59844.44160880009,ZTF_g,-7.666869363103052,4.6960910632887325
59846.3463773001,ZTF_i,-4.475230643222525,9.00388326025012
59847.42388889985,ZTF_r,-9.602307106834589,8.284794954772805
59849.420844899956,ZTF_i,4.263407647285084,7.700594854958735
59849.4626042,ZTF_g,-4.335873820382026,4.432008278903401
59851.44100689981,ZTF_r,-17.440194609429774,8.343795524141017
59851.46269680001,ZTF_g,-9.144154950607826,4.3850797539696185
59853.41896989988,ZTF_i,-5.996471238912752,7.055525553354347
59855.401006899774,ZTF_r,0.40617915024276924,6.859564363546427
59855.44186339993,ZTF_g,-6.5929593097065515,4.23617544296417
59856.37504629977,ZTF_i,-12.003650645553286,8.058728014917094
59857.39898149995,ZTF_r,-10.352982593959918,6.979696607962976
59857.4578009001,ZTF_g,-6.084352706181199,3.8700529979142764
59859.31831019977,ZTF_r,-14.210998149376062,15.37673945239901
59859.37570599979,ZTF_i,-21.582621045001964,9.840916152227493
59861.45540509978,ZTF_g,76.48030593199132,40.75810543467934
59862.362395800184,ZTF_i,-6.211635201234144,15.332421301500318
59863.44769679988,ZTF_r,-4.083422316000024,29.771513432828097
59865.30913189985,ZTF_i,-5.053249931562509,13.684262189302949
59865.38344909996,ZTF_r,0.7226547011187643,17.21985707421448
59865.4006829001,ZTF_g,-1.1788366425809718,14.472603012366259
59867.36114579998,ZTF_r,38.4558188830648,55.69277865106858
59867.39467590023,ZTF_r,-15.561663333459219,9.130939615098072
59867.395161999855,ZTF_r,-7.6625258401236245,9.294612056896407
59867.42046299996,ZTF_g,-0.7718501215206368,10.007803009409278
59870.35718750022,ZTF_g,-4.834157525699627,5.417078794502105
59870.37807870004,ZTF_r,-6.123125689503866,9.122124424390531
59870.405254600104,ZTF_i,4.015216308820627,7.712573672215131
59872.33924769983,ZTF_g,-4.395985326477162,4.935299219711741
59872.37989579979,ZTF_r,1.0622270686269903,7.877833025048813
59873.31048610015,ZTF_i,-36.15548130405873,30.816423809032546
59873.34339120006,ZTF_g,-15.340317196795866,6.5475454203430195
59873.343865700066,ZTF_g,10.83283087538882,4.769139626671083
59874.34988430003,ZTF_r,-7.2176931386841385,4.527566910268953
59874.35035880003,ZTF_r,-14.651972476297168,4.5863357954384645
59874.35748839984,ZTF_r,-11.202486135147828,7.350866709088693
59874.39809030015,ZTF_g,-7.597165101359048,4.32916442593186
59877.32520829979,ZTF_i,-4.898986941106686,8.84433118674201
59879.335266199894,ZTF_g,-2.1721531038674677,4.666791388555542
59879.3775578998,ZTF_r,-11.203137842771472,9.067717949866179
59879.3972800998,ZTF_r,-21.004803838124925,6.420380279270174
59879.397754599806,ZTF_r,-22.834199886584933,6.334226088480943
59880.30231480021,ZTF_i,4.1855757407119984,7.691469679154537
59881.298946800176,ZTF_r,4.305749474804333,7.324451983499724
59881.380601900164,ZTF_g,-6.684437983260617,4.2936826813784
59881.39570599981,ZTF_g,-11.356784372231681,3.532691729302779
59881.39616899984,ZTF_g,-10.244686254631233,3.431706830450387
59882.330902799964,ZTF_r,-15.862744826207352,9.780164900207646
59882.33137729997,ZTF_r,-3.1299437438458795,9.895052191532294
59883.2360069002,ZTF_g,-10.793619829631906,6.376785221148969
59883.2808681,ZTF_i,-5.308384039896696,8.948825903235743
59883.33686339995,ZTF_r,-22.94957203613832,6.3558449755497906
59883.33733800007,ZTF_r,-11.521366136806401,6.342229836986344
59883.37620369997,ZTF_r,-18.496669608610052,10.404708105432265
59887.3541898001,ZTF_i,-5.833686813961038,11.80387730361454
59888.33391200006,ZTF_r,-59.85674160032787,55.21037768290495
59888.42569439998,ZTF_g,45.7550188120073,38.48016960628578
59893.40177079989,ZTF_g,-15.827685407653401,16.67827238921545
59895.2989236,ZTF_r,-0.9735159537632038,16.010205560160596
59895.31574069988,ZTF_g,-9.851354292962357,9.380729393177885
59895.335821799934,ZTF_i,1.3145387726813733,11.306675389759475
59896.35365739977,ZTF_r,-23.796801669990835,10.231823109705946
59896.3541203998,ZTF_r,-17.633154933384787,9.183994974190167
59897.255069400184,ZTF_g,1.3969081740037679,8.232857089538415
59897.298750000075,ZTF_r,6.106416389888058,11.457080510031613
59897.33305560006,ZTF_r,-3.40575535667768,9.6863402428766
59897.33353010006,ZTF_r,-1.4483603191494454,9.805526467019408
59898.35333329998,ZTF_i,5.2738756034826295,8.9484421487443
59901.315277799964,ZTF_i,20.79820352263878,8.389380563982659
59904.28378470009,ZTF_g,-1.0709485039637117,6.284196831656034
59904.307141200174,ZTF_g,-0.7078642469426191,4.2601056150522325
59904.31581019983,ZTF_r,2.7368876977027115,15.288598024234545
59904.326481500175,ZTF_r,-10.057043387673447,11.52073929683118
59904.32694440009,ZTF_r,-12.20504986353005,9.235325824134
59904.356921299826,ZTF_i,19.350426535882878,9.39598515761052
59905.31212959997,ZTF_g,-15.105283286059269,11.130086193761592
