106711855308300430_3 0.3360302049622438 59 7344289 60 206 False
106711855308300430_4 0.25026968716289105 3 6059085 4 353 False
106711870863669364_0 0.2721280602636535 66 6146869 117 167 False
106711870863669364_1 0.1591337099811676 34 6312133 356 361 False
106711870863669364_2 0.1817325800376648 49 3631560 173 297 False
106711870863669364_3 0.6318267419962336 39 656867 102 262 False
106711870863669364_4 0.8493408662900188 74 6351834 127 72 False
106711944614057164_0 0.33674018289402907 24 3502103 233 252 False
106711944614057164_1 0.5088757396449705 83 1879792 20 129 False
106711944614057164_2 0.12372243141473911 60 768397 251 312 False
106711944614057164_3 0.9499731038192577 87 183082 174 275 False
106711944614057164_4 0.4072081764389457 98 7126978 288 306 False
106711954760004623_0 0.32275416890801506 90 2733829 182 105 True
106711954760004623_1 0.05056481979558903 46 7020110 321 173 False
106711954760004623_2 0.8052716514254976 71 5556788 304 230 True
106711954760004623_3 0.9870898332436794 43 3048737 123 190 False
106711954760004623_4 0.6067778375470683 94 2321869 177 250 True
106711956591243470_0 0.25766541151156536 46 5954589 171 28 False
106711956591243470_1 0.3469607315761162 7 6885169 196 262 False
106711956591243470_2 0.07315761161915008 7 504074 29 177 False
106711956591243470_3 0.3259817105970952 60 3506949 265 73 False
106711956591243470_4 0.800968262506724 61 7374170 120 314 False
106711987583468133_0 0.8403856454204607 82 4335781 85 290 False
106711987583468133_1 0.26995179432244243 22 4849676 171 148 False
106711987583468133_2 0.8623460096411355 11 7592075 37 73 False
106711987583468133_3 0.6877343331547938 17 3381953 38 19 False
106711987583468133_4 0.2522763792179968 43 7827629 222 284 False
106711987607419067_0 0.5623995715050883 89 1563616 272 73 True
106711987607419067_1 0.24638457418318158 29 3850197 168 101 False
106711987607419067_2 0.2051419389394751 1 2980120 316 226 False
106711987607419067_3 0.6389930369576862 21 998901 93 242 False
106711987607419067_4 0.5672201392608462 80 2607993 43 5 True
106711989159620873_0 0.1521156936261382 73 9190115 72 157 False
106711989159620873_1 0.4161756829137654 3 5531323 357 74 False
106711989159620873_2 0.1328334226031066 61 6084616 332 278 False
106711989159620873_3 0.45741831815747186 36 2476620 78 44 False
106711989159620873_4 0.4220674879485806 10 7031858 284 316 False
106711996777298930_0 0.9967862881628281 99 8326476 117 233 False
106711996777298930_1 0.0192822710230316 76 4067077 95 216 False
106711996777298930_2 0.965720407070166 0 2635231 333 59 False
106711996777298930_3 0.6213176218532405 14 8975951 31 127 False
106711996777298930_4 0.5495447241564007 83 1192519 289 216 True
106711998329460490_0 0.3727905731119443 81 3098567 268 17 True
106711998329460490_1 0.838243170862346 56 3609405 188 3 False
106711998329460490_2 0.4274236743438672 14 3655121 221 99 False
106711998329460490_3 0.040707016604177824 56 6883974 358 237 True
106711998329460490_4 0.3652919121585431 85 9098016 5 252 True
106712018904032391_0 0.17889662560257097 92 5569217 143 62 True
106712018904032391_1 0.9292983395822174 6 5585011 142 177 False
106712018904032391_2 0.7027316550615962 13 5005487 279 186 False
106712018904032391_3 0.19014461703267274 41 6741752 202 282 False
106712018904032391_4 0.9137653990358865 39 9772342 351 104 False
106712043712436608_0 0.3471474703982777 19 7317265 231 208 False
106712043712436608_1 0.8207750269106566 28 1346056 74 302 False
106712043712436608_2 0.04897739504843918 73 253393 232 15 True
106712043712436608_3 0.7185145317545748 25 4776674 86 348 False
106712043712436608_4 0.17653390742734124 95 7162375 182 236 True
106712046617522378_0 0.8652946679139383 89 2466941 281 205 False
106712046617522378_1 0.6978484565014031 71 236267 312 143 False
106712046617522378_2 0.006548175865294668 37 3276021 343 98 False
106712046617522378_3 0.7146866230121609 30 4018951 241 211 False
106712046617522378_4 0.7998129092609916 65 7463987 34 174 False
106712049333894428_0 0.27028479312197745 62 974329 192 178 False
106712049333894428_1 0.8635142396560989 65 2998546 133 81 False
106712049333894428_2 0.6093498119290703 10 1648085 342 116 False
106712049333894428_3 0.6587855991402471 67 6855351 315 265 False
106712049333894428_4 0.05642127888232133 45 176653 163 308 False
106712050147130404_0 0.4588930682428802 24 4931 232 38 False
106712050147130404_1 0.6437399247716281 1 6916664 152 198 False
106712050147130404_2 0.4073078989790435 52 2755303 239 41 False
106712050147130404_3 0.9403546480386888 78 9140402 200 179 True
106712050147130404_4 0.7791509940891993 52 8257841 321 327 False
106712081709602610_0 0.9063509149623251 9 3698619 141 199 False
106712081709602610_1 0.810010764262648 79 6442578 118 126 False
106712081709602610_2 0.5764262648008611 23 7103235 63 35 True
106712081709602610_3 0.5656620021528526 80 985060 202 275 True
106712081709602610_4 0.3471474703982777 95 321620 227 231 True
106712086062535314_0 0.4757804090419806 58 4873851 35 364 False
106712086062535314_1 0.728740581270183 58 1558694 223 160 True
106712086062535314_2 0.12809472551130247 28 7560801 255 322 False
106712086062535314_3 0.3326157158234661 61 8458906 47 248 False
106712086062535314_4 0.9919268030139935 31 1003050 335 322 False
106712095825776487_0 0.18299246501614638 28 3382539 103 163 True
106712095825776487_1 0.193756727664155 64 2220175 157 148 True
106712095825776487_2 0.08826695371367062 71 7100946 141 333 True
106712095825776487_3 0.94994617868676 51 627032 149 155 True
106712095825776487_4 0.5064585575888052 84 5296026 250 238 True
106712106417807738_0 0.695232994108195 46 407271 154 274 False
106712106417807738_1 0.7798607391537226 43 9119104 109 181 False
106712106417807738_2 0.4365291912158543 15 3492370 93 351 False
106712106417807738_3 0.11408677021960364 91 9155013 13 103 False
106712106417807738_4 0.5522228173540439 4 6001755 196 16 False
106721843707180811_0 0.10806451612903226 22 6078729 223 298 False
106721843707180811_1 0.5827956989247312 46 2846441 289 232 False
106721843707180811_2 0.5026881720430108 69 2039836 279 96 True
106721843707180811_3 0.3865591397849462 69 7110773 174 92 True
106721843707180811_4 0.8134408602150538 62 7838639 2 210 True
106721845357073544_0 0.8881720430107527 39 7175520 252 355 False
106721845357073544_1 0.8806451612903226 28 6805469 142 59 False
106721845357073544_2 0.001075268817204301 93 5775578 121 150 False
106721845357073544_3 0.22473118279569892 12 574591 290 255 False
106721845357073544_4 0.19623655913978494 19 7691061 130 48 False
106721873183605937_0 0.9563106796116505 62 7052923 27 261 False
106721873183605937_1 0.07227615965480043 85 6794367 144 329 False
106721873183605937_2 0.24487594390507011 6 6765617 171 18 False
106721873183605937_3 0.22060409924487595 87 10607 233 167 True
106721873183605937_4 0.49514563106796117 33 6896949 85 117 False
106721874167205398_0 0.17475728155339806 37 8372523 236 181 False
106721874167205398_1 0.5738942826321467 59 5817876 342 69 True
106721874167205398_2 0.4967637540453074 39 9529473 338 228 False
106721874167205398_3 0.46601941747572817 16 3004464 200 17 False
106721874167205398_4 0.9714131607335491 63 2988803 132 93 False
106721882104907920_0 0.5199568500539374 28 7765816 321 360 False
106721882104907920_1 0.459007551240561 2 264997 224 200 False
106721882104907920_2 0.5151024811218986 36 7001267 220 255 False
106721882104907920_3 0.18985976267529667 24 9165382 54 86 False
106721882104907920_4 0.7265372168284789 99 9418694 38 38 False
106721929734263412_0 0.7508055853920516 93 4577042 354 256 True
106721929734263412_1 0.631578947368421 56 6936467 67 111 False
106721929734263412_2 0.28517722878625135 67 4593017 53 262 False
106721929734263412_3 0.07089151450053706 18 6376794 96 186 False
106721929734263412_4 0.04296455424274973 34 4423129 63 194 False
108381952861053424_0 0.6847767616998386 1 8417203 312 66 False
108381952861053424_1 0.2937062937062937 15 8001774 364 228 False
108381952861053424_2 0.6196880043033889 60 6448806 299 15 True
108381952861053424_3 0.6993006993006993 60 5233927 77 230 True
108381952861053424_4 0.31952662721893493 16 3014396 208 61 False
108381966080561164_0 0.648634172469202 2 1444168 252 295 False
108381966080561164_1 0.9946438136047134 40 3701610 190 288 False
108381966080561164_2 0.5688269951794322 41 5891901 331 40 False
108381966080561164_3 0.5581146223888591 77 1616084 139 184 True
108381966080561164_4 0.953401178361007 14 9814185 116 175 False
108381966090410665_0 0.11301553294054634 4 1672209 150 117 False
108381966090410665_1 0.39796464916979113 55 3448305 153 223 False
108381966090410665_2 0.5018746652383503 67 8105181 320 36 False
108381966090410665_3 0.4708087841456883 94 1625103 345 265 True
108381966090410665_4 0.17943224424209964 27 8413861 162 186 False
108381966222190847_0 0.8510980182110337 73 3033892 60 140 True
108381966222190847_1 0.059989287627209426 64 7021288 65 6 False
108381966222190847_2 0.4220674879485806 8 131569 276 142 False
108381966222190847_3 0.4177825388323514 10 7965258 335 132 False
108381966222190847_4 0.5929298339582217 31 5103066 114 60 False
108381967671601282_0 0.5565077664702731 46 7117969 263 308 False
108381967671601282_1 0.21049812533476164 0 9973347 28 207 False
108381967671601282_2 0.5281199785752544 59 7913072 6 144 False
108381967671601282_3 0.6480985538296733 27 9111232 73 138 False
108381967671601282_4 0.8950187466523835 76 6432790 155 330 False
108391955093999204_0 0.34911242603550297 59 6721554 338 72 False
108391955093999204_1 0.5282409897794513 2 6942581 2 95 False
108391955093999204_2 0.9064012910166757 78 863480 228 352 False
108391955093999204_3 0.7848305540613233 63 9588212 267 48 True
108391955093999204_4 0.6541151156535772 34 8270091 113 206 False
108400820837115742_0 0.8470657972732661 66 3491224 290 242 False
108400820837115742_1 0.15056312981624184 43 4855730 79 42 False
108400820837115742_2 0.34380557202133966 100 577539 79 119 True
108400820837115742_3 0.17427385892116182 9 7778417 21 169 False
108400820837115742_4 0.9063426200355661 36 1323464 296 166 False
108401956400256545_0 0.5325443786982249 43 6435667 353 11 True
108401956400256545_1 0.22054868208714362 62 7644045 190 165 False
108401956400256545_2 0.9731038192576654 99 7529947 212 233 False
108401956400256545_3 0.49919311457772997 67 3442110 137 161 True
108401956400256545_4 0.46960731576116194 50 1509270 136 53 False
108401977481288495_0 0.5206213176218533 61 9575117 277 106 True
108401977481288495_1 0.03535083020889127 54 786001 316 340 False
108401977481288495_2 0.6518478843063739 97 8620592 192 240 False
108401977481288495_3 0.12854847348687734 50 4129014 257 294 False
108401977481288495_4 0.07766470273165506 14 8439578 290 15 False
108411949665331969_0 0.2781065088757396 56 3096398 156 20 False
108411949665331969_1 0.5938676707907478 96 3175678 159 264 True
108411949665331969_2 0.3469607315761162 37 295173 78 123 False
108411949665331969_3 0.7767616998386229 48 2410548 130 116 True
108411949665331969_4 0.17428725121032812 42 134377 308 68 False
108411956352884631_0 0.09682625067240452 58 849250 291 265 False
108411956352884631_1 0.6239913932221625 8 2912365 51 275 False
108411956352884631_2 0.40667025282409897 75 8126168 173 244 False
108411956352884631_3 0.9128563743948359 60 3353626 119 140 False
108411956352884631_4 0.6293706293706294 6 3656878 42 43 False
108411956444198718_0 0.08821947283485745 28 2665284 365 138 False
108411956444198718_1 0.5879505110274341 49 4930706 125 325 False
108411956444198718_2 0.46100053792361484 11 6057360 269 71 False
108411956444198718_3 0.8773534158149543 20 9638208 117 350 False
108411956444198718_4 0.3593329747175901 47 3748062 67 279 False
108411964742437235_0 0.04874129619710766 17 2269768 339 179 False
108411964742437235_1 0.7487948580610605 77 4351392 169 111 True
108411964742437235_2 0.7632565613283342 29 4017924 80 91 False
108411964742437235_3 0.87252276379218 92 1371886 345 91 False
108411964742437235_4 0.9817889662560257 21 1155506 361 62 False
108411965167166924_0 0.16550615961435458 12 5267148 259 55 False
108411965167166924_1 0.25013390465988217 10 8424629 78 41 False
108411965167166924_2 0.578468130690948 46 9251700 205 59 False
108411965167166924_3 0.2495982860203535 63 5839259 350 240 False
108411965167166924_4 0.21799678628816282 25 7123602 43 345 False
108411966299400262_0 0.5441885377611141 23 6562033 168 357 False
108411966299400262_1 0.6770219603642207 41 8186263 136 6 False
108411966299400262_2 0.19657204070701662 75 3057342 157 236 False
108411966299400262_3 0.4129619710765935 62 837391 273 348 False
108411966299400262_4 0.40707016604177826 66 5004222 64 27 True
108411971027426314_0 0.9705409748259239 32 7952078 209 248 False
108411971027426314_1 0.920728441349759 65 6135537 182 244 False
108411971027426314_2 0.437064809855383 6 2634589 250 240 False
108411971027426314_3 0.6523835029459025 94 9311962 312 219 True
108411971027426314_4 0.3567220139260846 24 9969911 218 5 False
108411972711088099_0 0.2785216925549009 89 1392733 14 300 False
108411972711088099_1 0.31012319228709156 84 4032756 317 149 False
108411972711088099_2 0.9309051955008034 87 9637816 29 345 False
108411972711088099_3 0.056775575790037495 71 9815316 239 281 False
108411972711088099_4 0.05891805034815212 51 2768982 2 248 False
108421956621719114_0 0.12318450779989241 8 3794197 309 62 False
108421956621719114_1 0.41420118343195267 50 7449554 337 229 False
108421956621719114_2 0.8913394298009683 16 138748 86 333 False
108421956621719114_3 0.47175901022054867 94 6007066 323 52 False
108421956621719114_4 0.6347498655190963 57 2262857 250 280 False
108430856152434510_0 0.6386404293381037 67 8135763 104 232 True
108430856152434510_1 0.6332737030411449 26 4033047 76 274 False
108430856152434510_2 0.49850924269528923 76 676774 356 40 False
108430856152434510_3 0.3178294573643411 73 5092360 111 92 False
108430856152434510_4 0.5354800238521169 60 1484241 207 325 True
108440855920125008_0 0.22003577817531306 77 2183565 201 263 True
108440855920125008_1 0.516994633273703 92 4187384 97 83 True
108440855920125008_2 0.7251043530113298 68 3333311 303 312 True
108440855920125008_3 0.22599880739415623 37 3697297 27 261 False
108440855920125008_4 0.044126416219439475 83 3918819 317 56 True
108441956407234951_0 0.5884884346422808 15 8557737 183 288 False
108441956407234951_1 0.3937600860677784 16 5892415 89 110 False
108441956407234951_2 0.9741796664873588 56 7629795 138 50 False
108441956407234951_3 0.3555675094136633 90 1053746 98 103 False
108441956407234951_4 0.9193114577729963 20 748976 98 144 False
108441958746415652_0 0.8591322978039636 80 4718106 313 107 True
108441958746415652_1 0.4461703267273701 84 3960066 302 155 True
108441958746415652_2 0.6963042313872523 10 3493866 360 310 False
108441958746415652_3 0.93626138189609 16 2056257 180 98 False
108441958746415652_4 0.37225495447241563 98 2131518 157 270 True
108441972584442830_0 0.18371719335832887 97 1127842 3 201 True
108441972584442830_1 0.7487948580610605 37 6542252 59 211 False
108441972584442830_2 0.370112479914301 69 4971387 351 15 False
108441972584442830_3 0.855382967327263 89 4763622 168 135 False
108441972584442830_4 0.6427423674343867 87 3488617 357 131 False
108460864025103847_0 0.5128205128205128 99 4837822 164 150 True
108460864025103847_1 0.9731663685152058 79 7281636 146 284 False
108460864025103847_2 0.9922480620155039 3 2616719 309 319 False
108460864025103847_3 0.8079904591532499 22 7909853 121 176 False
108460864025103847_4 0.10614192009540847 43 9450950 187 259 False
108461958759249213_0 0.5650776647027317 24 4774671 91 338 False
108461958759249213_1 0.7932512051419389 9 761923 191 111 False
108461958759249213_2 0.48419925013390464 97 4806028 79 268 True
108461958759249213_3 0.6122121049812533 42 8242696 243 114 True
108461958759249213_4 0.5302624531333691 21 4013598 7 157 False
108461978853891029_0 0.8891269416175683 91 8760561 75 129 True
108461978853891029_1 0.22013926084627744 15 4768631 216 257 False
108461978853891029_2 0.06052490626673808 10 6350156 277 243 False
108461978853891029_3 0.6207820032137118 35 6065384 63 12 True
108461978853891029_4 0.040707016604177824 23 990712 335 33 False
108471956572772499_0 0.7272727272727273 18 1479358 340 155 False
108471956572772499_1 0.12372243141473911 83 9416270 98 110 True
108471956572772499_2 0.6175363098440022 57 1843201 316 255 True
108471956572772499_3 0.2894029047875202 95 9153745 62 276 True
108471956572772499_4 0.8445400753093061 64 9173442 14 91 False
108471964220598274_0 0.710765934654526 94 471100 324 87 True
108471964220598274_1 0.18746652383502946 47 1944258 225 243 False
108471964220598274_2 0.46384574183181576 18 7790424 316 319 False
108471964220598274_3 0.40224959828602036 73 2854100 92 292 True
108471964220598274_4 0.9608998393144081 37 4640309 313 258 False
108480731566494356_0 0.3560830860534125 93 8863696 148 74 True
108480731566494356_1 0.9103857566765579 35 7330163 253 34 True
108480731566494356_2 0.42136498516320475 30 862241 201 274 False
108480731566494356_3 0.3596439169139466 80 6040341 84 353 True
108480731566494356_4 0.9382789317507418 31 729251 282 97 True
108480856369499289_0 0.7757901013714967 42 5591204 364 261 False
108480856369499289_1 0.04054859868813357 7 2848582 121 323 False
108480856369499289_2 0.19856887298747763 16 4302250 200 131 False
108480856369499289_3 0.5140131186642815 70 3291566 354 333 True
108480856369499289_4 0.9505068574836016 71 5825272 191 223 False
108480861662725889_0 0.07513416815742398 80 2907870 151 40 True
108480861662725889_1 0.3011329755515802 11 1694797 297 351 False
108480861662725889_2 0.09481216457960644 39 185598 27 160 True
108480861662725889_3 0.6332737030411449 79 8697810 53 120 False
108480861662725889_4 0.044722719141323794 40 6390428 123 39 False
108481957172078758_0 0.49758971612212105 44 7377674 14 292 False
108481957172078758_1 0.8966256025709695 30 1365028 325 154 False
108481957172078758_2 0.9550080342795929 98 2974080 25 354 False
108481957172078758_3 0.44831280128548473 28 5092018 294 243 False
108481957172078758_4 0.7182645956079271 22 8722314 183 326 False
108481972124616849_0 0.3417246920192823 68 2750569 123 233 True
108481972124616849_1 0.7461167648634173 69 9793486 176 97 True
108481972124616849_2 0.06427423674343867 39 6307337 16 49 False
108481972124616849_3 0.9523299410819497 88 9771303 324 184 True
108481972124616849_4 0.8323513658275308 73 290164 361 97 False
108490732685603830_0 0.027893175074183978 15 7300232 261 92 False
108490732685603830_1 0.2593471810089021 92 9115375 21 307 True
108490732685603830_2 0.5637982195845698 3 1129986 278 42 False
108490732685603830_3 0.4350148367952522 0 6538463 4 137 False
108490732685603830_4 0.23738872403560832 60 9278137 133 195 True
108490811813216854_0 0.5548310610551275 78 6446184 266 96 True
108490811813216854_1 0.35981031416716064 66 5529382 48 169 True
108490811813216854_2 0.13040901007705988 68 86370 22 163 False
108490811813216854_3 0.6378186129223473 31 1647841 341 46 False
108490811813216854_4 0.38470657972732664 83 5563726 281 33 False
108490815419958251_0 0.8435091879075282 28 7777521 62 94 False
108490815419958251_1 0.8678126852400712 49 9613528 342 199 False
108490815419958251_2 0.21932424422050978 38 6058335 141 327 False
108490815419958251_3 0.998221695317131 21 8817505 22 346 False
108490815419958251_4 0.917605216360403 2 4764582 116 113 False
108491949888723920_0 0.44002151694459385 5 612325 224 295 False
108491949888723920_1 0.558364712210866 15 4352492 347 85 False
108491949888723920_2 0.028509951586874662 18 765830 316 348 False
108491949888723920_3 0.6573426573426573 19 1412958 187 195 False
108491949888723920_4 0.13501882732651962 82 9227055 211 22 False
108491954555200847_0 0.07315761161915008 6 8916531 56 86 False
108491954555200847_1 0.02689618074233459 46 7079352 202 43 False
108491954555200847_2 0.6966110812264659 61 9307917 264 273 False
108491954555200847_3 0.03496503496503497 94 7810131 161 339 False
108491954555200847_4 0.5373856912318451 22 2129507 302 107 False
108500827109247151_0 0.6255217650566488 3 9573362 124 37 False
108500827109247151_1 0.17769827072152652 69 3496231 106 331 True
108500827109247151_2 0.4991055456171735 51 2214455 290 139 True
108500827109247151_3 0.3875968992248062 9 4296108 337 166 False
108500827109247151_4 0.6911150864639237 68 1730459 149 122 True
108502436074344586_0 0.2413055109684323 33 1162872 215 323 True
108502436074344586_1 0.35313001605136435 59 6464 51 235 True
108502436074344586_2 0.8025682182985554 16 3058447 192 113 False
108502436074344586_3 0.628143392188336 87 4554865 42 259 True
108502436074344586_4 0.05350454788657036 24 6726555 303 55 True
108511217720500702_0 0.04628632938643703 62 6184282 262 276 False
108511217720500702_1 0.6641550053821313 57 2454985 266 139 True
108511217720500702_2 0.42734122712594186 43 2135817 160 296 True
108511217720500702_3 0.6614639397201292 67 6211169 89 76 True
108511217720500702_4 0.8928955866523143 70 8364989 120 226 True
108512174582645993_0 1.0 52 7082607 55 358 False
108512174582645993_1 0.3882921589688507 47 7340528 362 322 False
108512174582645993_2 0.7534908700322234 19 2910772 231 235 False
108512174582645993_3 0.42158968850698175 93 9049664 83 75 True
108512174582645993_4 0.742749731471536 13 2435876 311 13 False
108512175109094808_0 0.7497314715359829 56 3558840 132 284 True
108512175109094808_1 0.42158968850698175 7 7385286 268 352 False
108512175109094808_2 0.09881847475832438 35 4773727 163 233 False
108512175109094808_3 0.6976369495166488 62 882081 287 131 False
108512175109094808_4 0.8286788399570354 93 9731436 163 252 True
108512176672190714_0 0.3893662728249194 6 5697962 32 7 False
108512176672190714_1 0.4167561761546724 75 6884214 317 330 True
108512176672190714_2 0.03168635875402793 70 569623 4 219 True
108512176672190714_3 0.9618689581095596 75 6541883 298 72 True
108512176672190714_4 0.7814178302900108 84 9147064 38 46 True
108512191376629903_0 0.7873254564983888 81 6112330 212 277 True
108512191376629903_1 0.8995703544575725 1 3076896 145 174 False
108512191376629903_2 0.7497314715359829 61 117723 148 312 False
108512191376629903_3 0.8388829215896885 72 6370680 144 52 True
108512191376629903_4 0.45166487647690656 36 4334173 190 140 False
108512234914391534_0 0.38870967741935486 98 8698725 62 201 True
108512234914391534_1 0.210752688172043 4 9620954 75 300 False
108512234914391534_2 0.07311827956989247 63 885510 257 72 False
108512234914391534_3 0.2763440860215054 59 9596818 154 310 False
108512234914391534_4 0.0016129032258064516 11 6864096 361 207 False
108512241305317255_0 0.3445692883895131 63 6197416 104 35 True
108512241305317255_1 0.11824505082932049 56 3453001 312 26 True
108512241305317255_2 0.550561797752809 29 4846651 175 365 True
108512241305317255_3 0.8014981273408239 50 4496389 188 285 True
108512241305317255_4 0.7351524879614767 45 4638194 223 112 True
108512252092129995_0 0.9619302949061662 82 9054131 144 235 False
108512252092129995_1 0.6772117962466488 26 9016858 162 150 False
108512252092129995_2 0.974798927613941 45 3793213 39 31 False
108512252092129995_3 0.8959785522788204 40 8113543 173 125 False
108512252092129995_4 0.7753351206434317 88 2907793 90 16 False
108512259819498970_0 0.6142322097378277 89 3460894 143 52 True
108512259819498970_1 0.6912787586944891 72 6669826 274 276 False
108512259819498970_2 0.11289459604066346 33 138688 198 55 False
108512259819498970_3 0.5783841626538255 21 4276581 81 70 False
108512259819498970_4 0.2546816479400749 65 8717769 327 267 False
108512259842505901_0 0.6800428036383093 17 8478954 76 142 False
108512259842505901_1 0.3895131086142322 31 8152179 175 62 False
108512259842505901_2 0.34563937934724454 41 7802184 316 134 False
108512259842505901_3 0.7875869448903157 47 7579889 95 146 True
108512259842505901_4 0.42643124665596577 28 8695717 295 350 False
108512269217515129_0 0.43659711075441415 21 1803991 281 322 False
108512269217515129_1 0.18405564472980204 25 2914911 265 351 False
108512269217515129_2 0.15409309791332262 50 7630547 188 228 False
108512269217515129_3 0.40074906367041196 64 706932 309 89 False
108512269217515129_4 0.434991974317817 24 5472869 195 21 True
108512282472998095_0 0.012306046013911182 80 6179845 260 200 False
108512282472998095_1 0.6415195291599786 67 9515727 194 170 False
108512282472998095_2 0.8544676297485286 7 2960727 102 332 False
108512282472998095_3 0.5960406634563938 23 1798906 75 47 False
108512282472998095_4 0.09630818619582665 7 7917045 317 7 False
108512292502632793_0 0.10058855002675228 92 2340290 221 252 True
108512292502632793_1 0.5409309791332263 91 5188103 197 129 True
108512292502632793_2 0.8774745853397539 34 8071197 124 70 False
108512292502632793_3 0.6853932584269663 17 1490127 301 316 False
108512292502632793_4 0.6019261637239165 86 6823119 240 185 True
108512318708633757_0 0.4023542001070091 15 3816239 238 78 False
108512318708633757_1 0.1187800963081862 6 7756456 332 351 False
108512318708633757_2 0.7035848047084002 30 3485498 67 228 False
108512318708633757_3 0.3681112894596041 54 4188206 334 192 False
108512318708633757_4 0.48047084002140183 47 1857522 30 251 False
108512319219161026_0 0.33707865168539325 35 5645723 225 15 False
108512319219161026_1 0.6490101658640984 22 3872264 240 96 False
108512319219161026_2 0.5799892990904227 11 6741462 113 163 False
108512319219161026_3 0.9085072231139647 76 442978 252 133 True
108512319219161026_4 0.6736222578919208 91 9257149 247 49 False
108512322507593203_0 0.37720706260032105 74 7179538 343 139 False
108512322507593203_1 0.4467629748528625 50 5548519 252 132 False
108512322507593203_2 0.6201177100053504 66 3452205 127 322 True
108512322507593203_3 0.5912252541466024 67 1807226 229 288 True
108512322507593203_4 0.28196896736222576 10 5166118 166 30 False
108512333673377009_0 0.30337078651685395 28 5790741 68 252 False
108512333673377009_1 0.0299625468164794 73 9424935 2 298 True
108512333673377009_2 0.6169074371321562 3 7700789 257 268 False
108512333673377009_3 0.8512573568753344 6 9169634 86 80 False
108512333673377009_4 0.8774745853397539 32 744999 15 279 False
108512356025404408_0 0.0444087747458534 37 50123 125 271 False
108512356025404408_1 0.593900481540931 5 2224618 243 296 False
108512356025404408_2 0.09149277688603531 50 8367885 126 21 False
108512356025404408_3 0.010700909577314071 28 9046934 156 20 False
108512356025404408_4 0.043873729266987696 8 3991872 204 276 False
108512373991702755_0 0.299625468164794 95 8079184 239 260 True
108512373991702755_1 0.7495987158908507 37 5417597 210 282 False
108512373991702755_2 0.7030497592295345 17 7841430 212 360 False
108512373991702755_3 0.35313001605136435 43 5459386 81 200 False
108512373991702755_4 0.9860888175494917 60 9550560 306 316 False
108512392216054134_0 0.7795612627073302 93 1609757 129 351 True
108512392216054134_1 0.8731942215088283 87 2284194 158 310 False
108512392216054134_2 0.4168004280363831 20 3874996 72 178 False
108512392216054134_3 0.6939539860888175 76 3986184 80 294 False
108512392216054134_4 0.7314071696094168 65 8610323 123 111 True
108512415722621093_0 0.36757624398073835 42 3682914 113 45 False
108512415722621093_1 0.792402354200107 53 8739531 238 341 True
108512415722621093_2 0.700374531835206 56 8918627 235 66 False
108512415722621093_3 0.0149812734082397 32 4238802 170 91 False
108512415722621093_4 0.2268592830390583 76 6312980 120 52 True
108512417152541619_0 0.5077581594435527 12 4268106 108 187 False
108512417152541619_1 0.9759229534510433 68 7358498 293 297 False
108512417152541619_2 0.9266987693953986 82 7342289 143 200 True
108512417152541619_3 0.1332263242375602 52 4291874 8 88 False
108512417152541619_4 0.008025682182985553 58 1159812 153 132 False
108512444501150795_0 0.8760330578512396 89 5967136 358 195 True
108512444501150795_1 0.6859504132231405 24 9746570 327 164 False
108512444501150795_2 0.993801652892562 86 3859428 333 55 False
108512444501150795_3 0.20557851239669422 36 3355196 130 86 False
108512444501150795_4 0.2753099173553719 9 5292251 45 64 False
108512445680742616_0 0.7350206611570248 81 9388144 262 140 True
108512445680742616_1 0.03202479338842975 14 8574937 92 201 False
108512445680742616_2 0.7711776859504132 66 8225597 24 40 True
108512445680742616_3 0.9824380165289256 90 8204645 87 236 False
108512445680742616_4 0.2262396694214876 56 8576386 307 343 False
108512498106963340_0 0.7418856259659969 84 3692924 259 38 True
108512498106963340_1 0.5218959299330242 52 5228222 124 125 True
108512498106963340_2 0.7882534775888718 68 9130617 153 7 True
108512498106963340_3 0.19268418341061308 97 401771 186 248 False
108512498106963340_4 0.6439979392065945 89 7721980 275 57 False
108521201125180027_0 0.8812466415905427 0 9776744 105 255 False
108521201125180027_1 0.15905427189682966 31 4244884 179 358 False
108521201125180027_2 0.6168726491133799 31 5642023 250 145 False
108521201125180027_3 0.5722729715206878 97 7651734 90 211 True
108521201125180027_4 0.6765180010746911 25 303170 14 311 False
108522146202637427_0 0.13122656668452062 4 9609335 62 328 False
108522146202637427_1 0.531869309051955 63 1268552 122 32 True
108522146202637427_2 0.0144617032672737 55 5654829 157 81 False
108522146202637427_3 0.884841992501339 71 5151768 319 24 False
108522146202637427_4 0.5704338510980183 94 6222328 321 28 True
108522156672600729_0 0.33851098018211034 2 5052924 151 57 False
108522156672600729_1 0.647027316550616 22 1753031 6 208 False
108522156672600729_2 0.690412426352437 78 2737731 170 225 True
108522156672600729_3 0.64542046063203 89 3498684 79 360 False
108522156672600729_4 0.5543652919121586 66 5046528 34 16 True
108522157598018712_0 0.8012854847348688 52 3431023 5 150 True
108522157598018712_1 0.6336368505623996 89 5258250 143 37 True
108522157598018712_2 0.9410819496518479 22 6317302 39 225 False
108522157598018712_3 0.8184252811997857 21 7656169 223 71 False
108522157598018712_4 0.628280664167113 1 4987878 165 351 False
108522235224270579_0 0.13279569892473117 25 4462623 264 256 False
108522235224270579_1 0.3478494623655914 45 3304202 320 167 False
